League,GameId,MatchId,WinTeam,LossTeam,BestOf,SeriesScore,Gamelength,Team1Gold,Team2Gold,Team1Kills,Team2Kills
LPL,LPL/2025 Season/Split 3_Week 1_3_1,LPL/2025 Season/Split 3_Week 1_3,Top Esports,Invictus Gaming,3.0,1-2,30:53,67038,54367,24,13
LPL,LPL/2025 Season/Split 3_Week 1_3_2,LPL/2025 Season/Split 3_Week 1_3,Invictus Gaming,Top Esports,3.0,1-2,30:07,61183,51012,24,15
LPL,LPL/2025 Season/Split 3_Week 1_3_3,LPL/2025 Season/Split 3_Week 1_3,Top Esports,Invictus Gaming,3.0,1-2,40:31,73920,70682,21,17
LPL,LPL/2025 Season/Split 3_Week 1_4_1,LPL/2025 Season/Split 3_Week 1_4,EDward Gaming,ThunderTalk Gaming,3.0,0-2,28:58,62541,49277,20,6
LPL,LPL/2025 Season/Split 3_Week 1_4_2,LPL/2025 Season/Split 3_Week 1_4,EDward Gaming,ThunderTalk Gaming,3.0,0-2,30:31,48675,59917,3,15
LPL,LPL/2025 Season/Split 3_Week 1_5_1,LPL/2025 Season/Split 3_Week 1_5,Top Esports,Weibo Gaming,3.0,1-2,38:59,70241,77113,9,16
LPL,LPL/2025 Season/Split 3_Week 1_5_2,LPL/2025 Season/Split 3_Week 1_5,Weibo Gaming,Top Esports,3.0,1-2,45:48,82992,79618,16,14
LPL,LPL/2025 Season/Split 3_Week 1_5_3,LPL/2025 Season/Split 3_Week 1_5,Top Esports,Weibo Gaming,3.0,1-2,34:35,65916,58024,21,14
LPL,LPL/2025 Season/Split 3_Week 2_1_1,LPL/2025 Season/Split 3_Week 2_1,Ultra Prime,ThunderTalk Gaming,3.0,1-2,30:00,54694,50804,12,7
LPL,LPL/2025 Season/Split 3_Week 2_1_2,LPL/2025 Season/Split 3_Week 2_1,ThunderTalk Gaming,Ultra Prime,3.0,1-2,32:53,60074,52070,16,5
LPL,LPL/2025 Season/Split 3_Week 2_1_3,LPL/2025 Season/Split 3_Week 2_1,ThunderTalk Gaming,Ultra Prime,3.0,1-2,26:12,41905,55232,2,20
LPL,LPL/2025 Season/Split 3_Week 2_10_1,LPL/2025 Season/Split 3_Week 2_10,LNG Esports,LGD Gaming,3.0,1-2,31:29,51512,65928,8,26
LPL,LPL/2025 Season/Split 3_Week 2_10_2,LPL/2025 Season/Split 3_Week 2_10,LGD Gaming,LNG Esports,3.0,1-2,26:26,56990,40406,24,3
LPL,LPL/2025 Season/Split 3_Week 2_10_3,LPL/2025 Season/Split 3_Week 2_10,LGD Gaming,LNG Esports,3.0,1-2,34:57,58544,69850,11,25
LPL,LPL/2025 Season/Split 3_Week 2_11_1,LPL/2025 Season/Split 3_Week 2_11,Ninjas in Pyjamas.CN,Ultra Prime,3.0,1-2,26:51,54466,43638,15,3
LPL,LPL/2025 Season/Split 3_Week 2_11_2,LPL/2025 Season/Split 3_Week 2_11,Ultra Prime,Ninjas in Pyjamas.CN,3.0,1-2,27:03,50525,43308,10,1
LPL,LPL/2025 Season/Split 3_Week 2_11_3,LPL/2025 Season/Split 3_Week 2_11,Ninjas in Pyjamas.CN,Ultra Prime,3.0,1-2,48:04,91697,83144,16,10
LPL,LPL/2025 Season/Split 3_Week 2_12_1,LPL/2025 Season/Split 3_Week 2_12,Anyone's Legend,Bilibili Gaming,3.0,1-2,37:08,74178,64286,22,12
LPL,LPL/2025 Season/Split 3_Week 2_12_2,LPL/2025 Season/Split 3_Week 2_12,Bilibili Gaming,Anyone's Legend,3.0,1-2,38:55,77280,67001,18,12
LPL,LPL/2025 Season/Split 3_Week 2_12_3,LPL/2025 Season/Split 3_Week 2_12,Bilibili Gaming,Anyone's Legend,3.0,1-2,30:07,52386,65245,13,27
LPL,LPL/2025 Season/Split 3_Week 2_13_1,LPL/2025 Season/Split 3_Week 2_13,JD Gaming,Team WE,3.0,2-1,28:11,54560,43474,14,1
LPL,LPL/2025 Season/Split 3_Week 2_13_2,LPL/2025 Season/Split 3_Week 2_13,Team WE,JD Gaming,3.0,2-1,26:56,54750,42584,24,7
LPL,LPL/2025 Season/Split 3_Week 2_13_3,LPL/2025 Season/Split 3_Week 2_13,JD Gaming,Team WE,3.0,2-1,33:31,65457,55143,15,8
LPL,LPL/2025 Season/Split 3_Week 2_14_1,LPL/2025 Season/Split 3_Week 2_14,Bilibili Gaming,FunPlus Phoenix,3.0,2-0,30:40,66407,52066,29,13
LPL,LPL/2025 Season/Split 3_Week 2_14_2,LPL/2025 Season/Split 3_Week 2_14,Bilibili Gaming,FunPlus Phoenix,3.0,2-0,29:24,48325,63341,6,22
LPL,LPL/2025 Season/Split 3_Week 2_15_1,LPL/2025 Season/Split 3_Week 2_15,Anyone's Legend,Weibo Gaming,3.0,2-1,29:03,56092,47994,16,5
LPL,LPL/2025 Season/Split 3_Week 2_15_2,LPL/2025 Season/Split 3_Week 2_15,Weibo Gaming,Anyone's Legend,3.0,2-1,29:26,60835,52884,20,11
LPL,LPL/2025 Season/Split 3_Week 2_15_3,LPL/2025 Season/Split 3_Week 2_15,Weibo Gaming,Anyone's Legend,3.0,2-1,31:05,47748,58295,6,18
LPL,LPL/2025 Season/Split 3_Week 2_2_1,LPL/2025 Season/Split 3_Week 2_2,Ninjas in Pyjamas.CN,LNG Esports,3.0,0-2,37:38,59052,68886,4,12
LPL,LPL/2025 Season/Split 3_Week 2_2_2,LPL/2025 Season/Split 3_Week 2_2,Ninjas in Pyjamas.CN,LNG Esports,3.0,0-2,33:28,54084,72295,2,18
LPL,LPL/2025 Season/Split 3_Week 2_3_1,LPL/2025 Season/Split 3_Week 2_3,Ninjas in Pyjamas.CN,LGD Gaming,3.0,1-2,27:35,46962,55324,5,19
LPL,LPL/2025 Season/Split 3_Week 2_3_2,LPL/2025 Season/Split 3_Week 2_3,LGD Gaming,Ninjas in Pyjamas.CN,3.0,1-2,30:21,58806,46831,18,10
LPL,LPL/2025 Season/Split 3_Week 2_3_3,LPL/2025 Season/Split 3_Week 2_3,Ninjas in Pyjamas.CN,LGD Gaming,3.0,1-2,34:21,70307,59551,29,10
LPL,LPL/2025 Season/Split 3_Week 2_4_1,LPL/2025 Season/Split 3_Week 2_4,Invictus Gaming,Team WE,3.0,0-2,36:30,74597,64187,23,14
LPL,LPL/2025 Season/Split 3_Week 2_4_2,LPL/2025 Season/Split 3_Week 2_4,Invictus Gaming,Team WE,3.0,0-2,29:41,48755,61615,12,29
LPL,LPL/2025 Season/Split 3_Week 2_5_1,LPL/2025 Season/Split 3_Week 2_5,Top Esports,FunPlus Phoenix,3.0,0-2,32:56,55323,64801,10,19
LPL,LPL/2025 Season/Split 3_Week 2_5_2,LPL/2025 Season/Split 3_Week 2_5,Top Esports,FunPlus Phoenix,3.0,0-2,31:22,48678,65666,7,23
LPL,LPL/2025 Season/Split 3_Week 2_6_1,LPL/2025 Season/Split 3_Week 2_6,Team WE,Weibo Gaming,3.0,2-1,30:22,59938,53939,17,15
LPL,LPL/2025 Season/Split 3_Week 2_6_2,LPL/2025 Season/Split 3_Week 2_6,Weibo Gaming,Team WE,3.0,2-1,36:08,69994,60025,23,15
LPL,LPL/2025 Season/Split 3_Week 2_6_3,LPL/2025 Season/Split 3_Week 2_6,Weibo Gaming,Team WE,3.0,2-1,30:48,53003,63433,7,20
LPL,LPL/2025 Season/Split 3_Week 2_7_1,LPL/2025 Season/Split 3_Week 2_7,Invictus Gaming,JD Gaming,3.0,0-2,26:28,39467,53775,2,20
LPL,LPL/2025 Season/Split 3_Week 2_7_2,LPL/2025 Season/Split 3_Week 2_7,Invictus Gaming,JD Gaming,3.0,0-2,33:18,60136,69318,16,23
LPL,LPL/2025 Season/Split 3_Week 2_8_1,LPL/2025 Season/Split 3_Week 2_8,ThunderTalk Gaming,LNG Esports,3.0,0-2,39:45,79798,69260,26,15
LPL,LPL/2025 Season/Split 3_Week 2_8_2,LPL/2025 Season/Split 3_Week 2_8,ThunderTalk Gaming,LNG Esports,3.0,0-2,31:10,50985,62153,5,17
LPL,LPL/2025 Season/Split 3_Week 2_9_1,LPL/2025 Season/Split 3_Week 2_9,EDward Gaming,Ninjas in Pyjamas.CN,3.0,0-2,27:06,56989,43081,24,2
LPL,LPL/2025 Season/Split 3_Week 2_9_2,LPL/2025 Season/Split 3_Week 2_9,EDward Gaming,Ninjas in Pyjamas.CN,3.0,0-2,33:27,59610,69314,13,20
LPL,LPL/2025 Season/Split 3_Week 3_1_1,LPL/2025 Season/Split 3_Week 3_1,EDward Gaming,LGD Gaming,3.0,0-2,33:42,59791,71591,10,25
LPL,LPL/2025 Season/Split 3_Week 3_1_2,LPL/2025 Season/Split 3_Week 3_1,EDward Gaming,LGD Gaming,3.0,0-2,31:27,49073,61192,5,15
LPL,LPL/2025 Season/Split 3_Week 3_10_1,LPL/2025 Season/Split 3_Week 3_10,LGD Gaming,ThunderTalk Gaming,3.0,0-2,31:58,54675,65781,6,20
LPL,LPL/2025 Season/Split 3_Week 3_10_2,LPL/2025 Season/Split 3_Week 3_10,LGD Gaming,ThunderTalk Gaming,3.0,0-2,34:11,64960,66084,16,19
LPL,LPL/2025 Season/Split 3_Week 3_11_1,LPL/2025 Season/Split 3_Week 3_11,LNG Esports,Ultra Prime,3.0,2-1,37:29,76538,63001,21,9
LPL,LPL/2025 Season/Split 3_Week 3_11_2,LPL/2025 Season/Split 3_Week 3_11,Ultra Prime,LNG Esports,3.0,2-1,27:21,55398,46629,18,9
LPL,LPL/2025 Season/Split 3_Week 3_11_3,LPL/2025 Season/Split 3_Week 3_11,Ultra Prime,LNG Esports,3.0,2-1,31:48,51489,67114,10,22
LPL,LPL/2025 Season/Split 3_Week 3_12_1,LPL/2025 Season/Split 3_Week 3_12,Anyone's Legend,JD Gaming,3.0,0-2,31:24,50913,62184,7,18
LPL,LPL/2025 Season/Split 3_Week 3_12_2,LPL/2025 Season/Split 3_Week 3_12,Anyone's Legend,JD Gaming,3.0,0-2,27:15,42135,53008,6,21
LPL,LPL/2025 Season/Split 3_Week 3_13_1,LPL/2025 Season/Split 3_Week 3_13,EDward Gaming,LNG Esports,3.0,0-2,34:58,57202,69472,6,16
LPL,LPL/2025 Season/Split 3_Week 3_13_2,LPL/2025 Season/Split 3_Week 3_13,EDward Gaming,LNG Esports,3.0,0-2,33:49,57293,64217,10,16
LPL,LPL/2025 Season/Split 3_Week 3_14_1,LPL/2025 Season/Split 3_Week 3_14,Bilibili Gaming,Top Esports,3.0,2-0,38:34,77177,65181,29,13
LPL,LPL/2025 Season/Split 3_Week 3_14_2,LPL/2025 Season/Split 3_Week 3_14,Bilibili Gaming,Top Esports,3.0,2-0,31:18,53516,64642,11,26
LPL,LPL/2025 Season/Split 3_Week 3_2_1,LPL/2025 Season/Split 3_Week 3_2,Top Esports,JD Gaming,3.0,0-2,28:48,60734,49589,21,4
LPL,LPL/2025 Season/Split 3_Week 3_2_2,LPL/2025 Season/Split 3_Week 3_2,Top Esports,JD Gaming,3.0,0-2,28:26,46322,60152,7,20
LPL,LPL/2025 Season/Split 3_Week 3_3_1,LPL/2025 Season/Split 3_Week 3_3,LGD Gaming,Ultra Prime,3.0,1-2,27:08,44028,55459,3,14
LPL,LPL/2025 Season/Split 3_Week 3_3_2,LPL/2025 Season/Split 3_Week 3_3,Ultra Prime,LGD Gaming,3.0,1-2,28:40,64453,48454,30,7
LPL,LPL/2025 Season/Split 3_Week 3_3_3,LPL/2025 Season/Split 3_Week 3_3,LGD Gaming,Ultra Prime,3.0,1-2,29:04,55367,45538,9,1
LPL,LPL/2025 Season/Split 3_Week 3_4_1,LPL/2025 Season/Split 3_Week 3_4,FunPlus Phoenix,Invictus Gaming,3.0,0-2,42:35,82073,72128,26,17
LPL,LPL/2025 Season/Split 3_Week 3_4_2,LPL/2025 Season/Split 3_Week 3_4,FunPlus Phoenix,Invictus Gaming,3.0,0-2,38:16,68654,67572,20,16
LPL,LPL/2025 Season/Split 3_Week 3_5_1,LPL/2025 Season/Split 3_Week 3_5,Anyone's Legend,Team WE,3.0,1-2,28:55,61673,46150,24,6
LPL,LPL/2025 Season/Split 3_Week 3_5_2,LPL/2025 Season/Split 3_Week 3_5,Team WE,Anyone's Legend,3.0,1-2,34:02,69998,54411,21,5
LPL,LPL/2025 Season/Split 3_Week 3_5_3,LPL/2025 Season/Split 3_Week 3_5,Anyone's Legend,Team WE,3.0,1-2,33:26,63451,58587,15,15
LPL,LPL/2025 Season/Split 3_Week 3_6_1,LPL/2025 Season/Split 3_Week 3_6,Team WE,Top Esports,3.0,1-2,27:54,46234,55504,6,22
LPL,LPL/2025 Season/Split 3_Week 3_6_2,LPL/2025 Season/Split 3_Week 3_6,Top Esports,Team WE,3.0,1-2,30:13,60700,51410,14,3
LPL,LPL/2025 Season/Split 3_Week 3_6_3,LPL/2025 Season/Split 3_Week 3_6,Top Esports,Team WE,3.0,1-2,35:51,65275,71853,20,24
LPL,LPL/2025 Season/Split 3_Week 3_7_1,LPL/2025 Season/Split 3_Week 3_7,Bilibili Gaming,Weibo Gaming,3.0,0-2,39:45,68379,81551,15,28
LPL,LPL/2025 Season/Split 3_Week 3_7_2,LPL/2025 Season/Split 3_Week 3_7,Bilibili Gaming,Weibo Gaming,3.0,0-2,32:53,54242,63977,9,19
LPL,LPL/2025 Season/Split 3_Week 3_8_1,LPL/2025 Season/Split 3_Week 3_8,JD Gaming,FunPlus Phoenix,3.0,2-0,35:45,58561,70609,5,18
LPL,LPL/2025 Season/Split 3_Week 3_8_2,LPL/2025 Season/Split 3_Week 3_8,JD Gaming,FunPlus Phoenix,3.0,2-0,31:51,52518,61033,9,19
LPL,LPL/2025 Season/Split 3_Week 3_9_1,LPL/2025 Season/Split 3_Week 3_9,Invictus Gaming,Weibo Gaming,3.0,0-2,30:54,62476,49536,19,6
LPL,LPL/2025 Season/Split 3_Week 3_9_2,LPL/2025 Season/Split 3_Week 3_9,Invictus Gaming,Weibo Gaming,3.0,0-2,49:55,91368,90486,24,17
LPL,LPL/2025 Season/Split 3_Week 4_1_1,LPL/2025 Season/Split 3_Week 4_1,FunPlus Phoenix,Team WE,3.0,2-1,34:26,60211,65868,12,25
LPL,LPL/2025 Season/Split 3_Week 4_1_2,LPL/2025 Season/Split 3_Week 4_1,Team WE,FunPlus Phoenix,3.0,2-1,29:08,60937,46392,15,4
LPL,LPL/2025 Season/Split 3_Week 4_1_3,LPL/2025 Season/Split 3_Week 4_1,Team WE,FunPlus Phoenix,3.0,2-1,30:29,46831,57682,7,12
LPL,LPL/2025 Season/Split 3_Week 4_10_1,LPL/2025 Season/Split 3_Week 4_10,Bilibili Gaming,Team WE,3.0,1-2,31:22,51333,68198,8,26
LPL,LPL/2025 Season/Split 3_Week 4_10_2,LPL/2025 Season/Split 3_Week 4_10,Team WE,Bilibili Gaming,3.0,1-2,27:00,56078,45524,21,6
LPL,LPL/2025 Season/Split 3_Week 4_10_3,LPL/2025 Season/Split 3_Week 4_10,Bilibili Gaming,Team WE,3.0,1-2,30:18,66132,47934,18,3
LPL,LPL/2025 Season/Split 3_Week 4_11_1,LPL/2025 Season/Split 3_Week 4_11,Top Esports,Weibo Gaming,3.0,0-2,28:58,61143,46942,22,7
LPL,LPL/2025 Season/Split 3_Week 4_11_2,LPL/2025 Season/Split 3_Week 4_11,Top Esports,Weibo Gaming,3.0,0-2,29:59,51855,57502,10,12
LPL,LPL/2025 Season/Split 3_Week 4_12_1,LPL/2025 Season/Split 3_Week 4_12,Invictus Gaming,JD Gaming,3.0,0-2,30:57,63018,48581,23,4
LPL,LPL/2025 Season/Split 3_Week 4_12_2,LPL/2025 Season/Split 3_Week 4_12,Invictus Gaming,JD Gaming,3.0,0-2,39:23,68905,76093,16,24
LPL,LPL/2025 Season/Split 3_Week 4_13_1,LPL/2025 Season/Split 3_Week 4_13,ThunderTalk Gaming,EDward Gaming,3.0,1-2,35:21,70774,57621,13,6
LPL,LPL/2025 Season/Split 3_Week 4_13_2,LPL/2025 Season/Split 3_Week 4_13,EDward Gaming,ThunderTalk Gaming,3.0,1-2,27:56,61132,47616,20,10
LPL,LPL/2025 Season/Split 3_Week 4_13_3,LPL/2025 Season/Split 3_Week 4_13,EDward Gaming,ThunderTalk Gaming,3.0,1-2,34:36,57283,68132,10,19
LPL,LPL/2025 Season/Split 3_Week 4_14_1,LPL/2025 Season/Split 3_Week 4_14,Bilibili Gaming,Team WE,3.0,1-2,41:37,84625,74531,29,21
LPL,LPL/2025 Season/Split 3_Week 4_14_2,LPL/2025 Season/Split 3_Week 4_14,Team WE,Bilibili Gaming,3.0,1-2,31:47,66218,55610,20,10
LPL,LPL/2025 Season/Split 3_Week 4_14_3,LPL/2025 Season/Split 3_Week 4_14,Bilibili Gaming,Team WE,3.0,1-2,33:38,66365,58638,20,11
LPL,LPL/2025 Season/Split 3_Week 4_2_1,LPL/2025 Season/Split 3_Week 4_2,ThunderTalk Gaming,Ninjas in Pyjamas.CN,3.0,1-2,41:30,75462,80273,18,15
LPL,LPL/2025 Season/Split 3_Week 4_2_2,LPL/2025 Season/Split 3_Week 4_2,Ninjas in Pyjamas.CN,ThunderTalk Gaming,3.0,1-2,41:54,84790,74842,29,16
LPL,LPL/2025 Season/Split 3_Week 4_2_3,LPL/2025 Season/Split 3_Week 4_2,Ninjas in Pyjamas.CN,ThunderTalk Gaming,3.0,1-2,28:12,48500,54638,5,10
LPL,LPL/2025 Season/Split 3_Week 4_3_1,LPL/2025 Season/Split 3_Week 4_3,Top Esports,Anyone's Legend,3.0,1-2,34:19,67493,61988,19,15
LPL,LPL/2025 Season/Split 3_Week 4_3_2,LPL/2025 Season/Split 3_Week 4_3,Anyone's Legend,Top Esports,3.0,1-2,28:34,60725,43862,27,5
LPL,LPL/2025 Season/Split 3_Week 4_3_3,LPL/2025 Season/Split 3_Week 4_3,Top Esports,Anyone's Legend,3.0,1-2,31:28,64382,55625,20,9
LPL,LPL/2025 Season/Split 3_Week 4_4_1,LPL/2025 Season/Split 3_Week 4_4,JD Gaming,Bilibili Gaming,3.0,1-2,40:02,66877,69681,9,15
LPL,LPL/2025 Season/Split 3_Week 4_4_2,LPL/2025 Season/Split 3_Week 4_4,Bilibili Gaming,JD Gaming,3.0,1-2,27:26,60383,44727,19,5
LPL,LPL/2025 Season/Split 3_Week 4_4_3,LPL/2025 Season/Split 3_Week 4_4,Bilibili Gaming,JD Gaming,3.0,1-2,35:00,62463,69390,13,18
LPL,LPL/2025 Season/Split 3_Week 4_5_1,LPL/2025 Season/Split 3_Week 4_5,Invictus Gaming,Anyone's Legend,3.0,0-2,33:37,65372,60511,26,17
LPL,LPL/2025 Season/Split 3_Week 4_5_2,LPL/2025 Season/Split 3_Week 4_5,Invictus Gaming,Anyone's Legend,3.0,0-2,41:27,72300,77266,21,22
LPL,LPL/2025 Season/Split 3_Week 4_6_1,LPL/2025 Season/Split 3_Week 4_6,LNG Esports,LGD Gaming,3.0,2-0,40:03,77583,69517,22,15
LPL,LPL/2025 Season/Split 3_Week 4_6_2,LPL/2025 Season/Split 3_Week 4_6,LNG Esports,LGD Gaming,3.0,2-0,34:39,59471,71223,11,28
LPL,LPL/2025 Season/Split 3_Week 4_7_1,LPL/2025 Season/Split 3_Week 4_7,ThunderTalk Gaming,Ninjas in Pyjamas.CN,3.0,1-2,35:08,64735,60372,20,12
LPL,LPL/2025 Season/Split 3_Week 4_7_2,LPL/2025 Season/Split 3_Week 4_7,Ninjas in Pyjamas.CN,ThunderTalk Gaming,3.0,1-2,31:47,62972,54290,23,12
LPL,LPL/2025 Season/Split 3_Week 4_7_3,LPL/2025 Season/Split 3_Week 4_7,Ninjas in Pyjamas.CN,ThunderTalk Gaming,3.0,1-2,29:42,52344,54846,17,17
LPL,LPL/2025 Season/Split 3_Week 4_8_1,LPL/2025 Season/Split 3_Week 4_8,LNG Esports,Ultra Prime,3.0,2-1,28:49,47272,58884,8,22
LPL,LPL/2025 Season/Split 3_Week 4_8_2,LPL/2025 Season/Split 3_Week 4_8,Ultra Prime,LNG Esports,3.0,2-1,29:58,62714,50536,21,9
LPL,LPL/2025 Season/Split 3_Week 4_8_3,LPL/2025 Season/Split 3_Week 4_8,Ultra Prime,LNG Esports,3.0,2-1,40:09,70796,73050,13,21
LPL,LPL/2025 Season/Split 3_Week 4_9_1,LPL/2025 Season/Split 3_Week 4_9,FunPlus Phoenix,Anyone's Legend,3.0,2-1,28:05,43704,57425,3,21
LPL,LPL/2025 Season/Split 3_Week 4_9_2,LPL/2025 Season/Split 3_Week 4_9,Anyone's Legend,FunPlus Phoenix,3.0,2-1,33:33,68930,59641,18,10
LPL,LPL/2025 Season/Split 3_Week 4_9_3,LPL/2025 Season/Split 3_Week 4_9,Anyone's Legend,FunPlus Phoenix,3.0,2-1,31:30,51298,63964,0,15
LPL,LPL/2025 Season/Split 3_Week 5_1_1,LPL/2025 Season/Split 3_Week 5_1,Ninjas in Pyjamas.CN,Ultra Prime,3.0,0-2,31:01,52652,64518,11,23
LPL,LPL/2025 Season/Split 3_Week 5_1_2,LPL/2025 Season/Split 3_Week 5_1,Ninjas in Pyjamas.CN,Ultra Prime,3.0,0-2,31:38,53459,64304,8,20
LPL,LPL/2025 Season/Split 3_Week 5_10_1,LPL/2025 Season/Split 3_Week 5_10,Weibo Gaming,Bilibili Gaming,3.0,1-2,50:48,87105,97000,12,29
LPL,LPL/2025 Season/Split 3_Week 5_10_2,LPL/2025 Season/Split 3_Week 5_10,Bilibili Gaming,Weibo Gaming,3.0,1-2,35:13,66786,62794,12,12
LPL,LPL/2025 Season/Split 3_Week 5_10_3,LPL/2025 Season/Split 3_Week 5_10,Bilibili Gaming,Weibo Gaming,3.0,1-2,30:37,48878,63557,7,25
LPL,LPL/2025 Season/Split 3_Week 5_11_1,LPL/2025 Season/Split 3_Week 5_11,Team WE,JD Gaming,3.0,2-1,27:45,58960,45563,29,7
LPL,LPL/2025 Season/Split 3_Week 5_11_2,LPL/2025 Season/Split 3_Week 5_11,JD Gaming,Team WE,3.0,2-1,28:02,60001,42487,23,2
LPL,LPL/2025 Season/Split 3_Week 5_11_3,LPL/2025 Season/Split 3_Week 5_11,JD Gaming,Team WE,3.0,2-1,31:54,56235,63755,9,21
LPL,LPL/2025 Season/Split 3_Week 5_12_1,LPL/2025 Season/Split 3_Week 5_12,Ultra Prime,ThunderTalk Gaming,3.0,2-1,30:23,49475,64446,5,28
LPL,LPL/2025 Season/Split 3_Week 5_12_2,LPL/2025 Season/Split 3_Week 5_12,ThunderTalk Gaming,Ultra Prime,3.0,2-1,37:10,71900,66662,19,16
LPL,LPL/2025 Season/Split 3_Week 5_12_3,LPL/2025 Season/Split 3_Week 5_12,Ultra Prime,ThunderTalk Gaming,3.0,2-1,36:12,68246,63673,18,17
LPL,LPL/2025 Season/Split 3_Week 5_13_1,LPL/2025 Season/Split 3_Week 5_13,Top Esports,Invictus Gaming,3.0,2-1,24:49,39574,52952,6,21
LPL,LPL/2025 Season/Split 3_Week 5_13_2,LPL/2025 Season/Split 3_Week 5_13,Invictus Gaming,Top Esports,3.0,2-1,29:37,57904,48981,18,6
LPL,LPL/2025 Season/Split 3_Week 5_13_3,LPL/2025 Season/Split 3_Week 5_13,Invictus Gaming,Top Esports,3.0,2-1,31:53,51715,66099,11,25
LPL,LPL/2025 Season/Split 3_Week 5_14_1,LPL/2025 Season/Split 3_Week 5_14,Anyone's Legend,Weibo Gaming,3.0,0-2,29:02,50082,63537,5,23
LPL,LPL/2025 Season/Split 3_Week 5_14_2,LPL/2025 Season/Split 3_Week 5_14,Anyone's Legend,Weibo Gaming,3.0,0-2,31:27,53249,66266,8,18
LPL,LPL/2025 Season/Split 3_Week 5_15_1,LPL/2025 Season/Split 3_Week 5_15,Top Esports,Bilibili Gaming,3.0,0-2,29:18,57495,48648,22,8
LPL,LPL/2025 Season/Split 3_Week 5_15_2,LPL/2025 Season/Split 3_Week 5_15,Top Esports,Bilibili Gaming,3.0,0-2,47:06,82864,90880,19,31
LPL,LPL/2025 Season/Split 3_Week 5_2_1,LPL/2025 Season/Split 3_Week 5_2,JD Gaming,FunPlus Phoenix,3.0,2-0,29:47,58275,46347,16,3
LPL,LPL/2025 Season/Split 3_Week 5_2_2,LPL/2025 Season/Split 3_Week 5_2,JD Gaming,FunPlus Phoenix,3.0,2-0,35:34,55820,72197,6,23
LPL,LPL/2025 Season/Split 3_Week 5_3_1,LPL/2025 Season/Split 3_Week 5_3,Ninjas in Pyjamas.CN,LGD Gaming,3.0,0-2,29:37,62746,47748,21,7
LPL,LPL/2025 Season/Split 3_Week 5_3_2,LPL/2025 Season/Split 3_Week 5_3,Ninjas in Pyjamas.CN,LGD Gaming,3.0,0-2,31:25,51897,66151,5,22
LPL,LPL/2025 Season/Split 3_Week 5_4_1,LPL/2025 Season/Split 3_Week 5_4,Team WE,Weibo Gaming,3.0,2-1,33:42,58238,67217,10,20
LPL,LPL/2025 Season/Split 3_Week 5_4_2,LPL/2025 Season/Split 3_Week 5_4,Weibo Gaming,Team WE,3.0,2-1,27:49,51619,42744,15,4
LPL,LPL/2025 Season/Split 3_Week 5_4_3,LPL/2025 Season/Split 3_Week 5_4,Weibo Gaming,Team WE,3.0,2-1,23:56,43847,52736,8,25
LPL,LPL/2025 Season/Split 3_Week 5_5_1,LPL/2025 Season/Split 3_Week 5_5,Top Esports,JD Gaming,3.0,1-2,34:46,56774,69297,8,22
LPL,LPL/2025 Season/Split 3_Week 5_5_2,LPL/2025 Season/Split 3_Week 5_5,JD Gaming,Top Esports,3.0,1-2,31:18,63664,53712,21,14
LPL,LPL/2025 Season/Split 3_Week 5_5_3,LPL/2025 Season/Split 3_Week 5_5,Top Esports,JD Gaming,3.0,1-2,28:54,55440,47854,11,7
LPL,LPL/2025 Season/Split 3_Week 5_6_1,LPL/2025 Season/Split 3_Week 5_6,Bilibili Gaming,Anyone's Legend,3.0,2-1,29:51,63045,51318,27,8
LPL,LPL/2025 Season/Split 3_Week 5_6_2,LPL/2025 Season/Split 3_Week 5_6,Anyone's Legend,Bilibili Gaming,3.0,2-1,28:54,60033,54182,20,13
LPL,LPL/2025 Season/Split 3_Week 5_6_3,LPL/2025 Season/Split 3_Week 5_6,Anyone's Legend,Bilibili Gaming,3.0,2-1,50:56,99078,97517,37,29
LPL,LPL/2025 Season/Split 3_Week 5_7_1,LPL/2025 Season/Split 3_Week 5_7,EDward Gaming,Ninjas in Pyjamas.CN,3.0,2-1,34:49,68623,69402,23,25
LPL,LPL/2025 Season/Split 3_Week 5_7_2,LPL/2025 Season/Split 3_Week 5_7,Ninjas in Pyjamas.CN,EDward Gaming,3.0,2-1,35:33,69323,60816,14,12
LPL,LPL/2025 Season/Split 3_Week 5_7_3,LPL/2025 Season/Split 3_Week 5_7,Ninjas in Pyjamas.CN,EDward Gaming,3.0,2-1,28:59,49069,60523,10,26
LPL,LPL/2025 Season/Split 3_Week 5_8_1,LPL/2025 Season/Split 3_Week 5_8,Team WE,FunPlus Phoenix,3.0,2-0,29:18,49070,56567,11,20
LPL,LPL/2025 Season/Split 3_Week 5_8_2,LPL/2025 Season/Split 3_Week 5_8,Team WE,FunPlus Phoenix,3.0,2-0,27:01,45313,54055,11,17
LPL,LPL/2025 Season/Split 3_Week 5_9_1,LPL/2025 Season/Split 3_Week 5_9,Anyone's Legend,Invictus Gaming,3.0,2-0,26:28,53791,44818,18,9
LPL,LPL/2025 Season/Split 3_Week 5_9_2,LPL/2025 Season/Split 3_Week 5_9,Anyone's Legend,Invictus Gaming,3.0,2-0,32:21,52116,62118,7,19
LPL,LPL/2025 Season/Split 3_Week 6_1_1,LPL/2025 Season/Split 3_Week 6_1,Weibo Gaming,FunPlus Phoenix,3.0,2-0,29:04,42435,57395,1,19
